;Datum;Von;bis;MW
27.03.2021;00:00;00:15;11.569;
27.03.2021;00:15;00:30;11.344;
27.03.2021;00:30;00:45;11.007;
27.03.2021;00:45;01:00;10.920;
27.03.2021;01:00;01:15;11.007;
27.03.2021;01:15;01:30;10.813;
27.03.2021;01:30;01:45;10.753;
27.03.2021;01:45;02:00;10.374;
27.03.2021;02:00;02:15;10.269;
27.03.2021;02:15;02:30;10.295;
27.03.2021;02:30;02:45;10.303;
27.03.2021;02:45;03:00;9.997;
27.03.2021;03:00;03:15;9.727;
27.03.2021;03:15;03:30;9.670;
27.03.2021;03:30;03:45;9.784;
27.03.2021;03:45;04:00;9.956;
27.03.2021;04:00;04:15;10.302;
27.03.2021;04:15;04:30;10.379;
27.03.2021;04:30;04:45;10.907;
27.03.2021;04:45;05:00;11.078;
27.03.2021;05:00;05:15;10.894;
27.03.2021;05:15;05:30;10.682;
27.03.2021;05:30;05:45;10.797;
27.03.2021;05:45;06:00;10.790;
27.03.2021;06:00;06:15;10.145;
27.03.2021;06:15;06:30;10.252;
27.03.2021;06:30;06:45;10.691;
27.03.2021;06:45;07:00;11.066;
27.03.2021;07:00;07:15;11.153;
27.03.2021;07:15;07:30;11.506;
27.03.2021;07:30;07:45;11.692;
27.03.2021;07:45;08:00;11.512;
27.03.2021;08:00;08:15;11.494;
27.03.2021;08:15;08:30;11.669;
27.03.2021;08:30;08:45;12.018;
27.03.2021;08:45;09:00;12.378;
27.03.2021;09:00;09:15;12.775;
27.03.2021;09:15;09:30;13.384;
27.03.2021;09:30;09:45;13.716;
27.03.2021;09:45;10:00;13.763;
27.03.2021;10:00;10:15;13.969;
27.03.2021;10:15;10:30;13.800;
27.03.2021;10:30;10:45;13.886;
27.03.2021;10:45;11:00;13.817;
27.03.2021;11:00;11:15;13.715;
27.03.2021;11:15;11:30;13.602;
27.03.2021;11:30;11:45;13.372;
27.03.2021;11:45;12:00;13.313;
27.03.2021;12:00;12:15;13.004;
27.03.2021;12:15;12:30;13.131;
27.03.2021;12:30;12:45;13.210;
27.03.2021;12:45;13:00;12.828;
27.03.2021;13:00;13:15;13.264;
27.03.2021;13:15;13:30;13.414;
27.03.2021;13:30;13:45;13.444;
27.03.2021;13:45;14:00;13.321;
27.03.2021;14:00;14:15;13.214;
27.03.2021;14:15;14:30;13.032;
27.03.2021;14:30;14:45;12.868;
27.03.2021;14:45;15:00;12.632;
27.03.2021;15:00;15:15;13.321;
27.03.2021;15:15;15:30;13.627;
27.03.2021;15:30;15:45;12.884;
27.03.2021;15:45;16:00;12.509;
27.03.2021;16:00;16:15;11.836;
27.03.2021;16:15;16:30;11.524;
27.03.2021;16:30;16:45;11.670;
27.03.2021;16:45;17:00;11.540;
27.03.2021;17:00;17:15;11.464;
27.03.2021;17:15;17:30;11.329;
27.03.2021;17:30;17:45;11.551;
27.03.2021;17:45;18:00;11.667;
27.03.2021;18:00;18:15;12.690;
27.03.2021;18:15;18:30;12.946;
27.03.2021;18:30;18:45;12.678;
27.03.2021;18:45;19:00;11.907;
27.03.2021;19:00;19:15;11.611;
27.03.2021;19:15;19:30;11.830;
27.03.2021;19:30;19:45;11.903;
27.03.2021;19:45;20:00;12.218;
27.03.2021;20:00;20:15;12.653;
27.03.2021;20:15;20:30;12.761;
27.03.2021;20:30;20:45;12.650;
27.03.2021;20:45;21:00;12.785;
27.03.2021;21:00;21:15;12.960;
27.03.2021;21:15;21:30;12.905;
27.03.2021;21:30;21:45;12.846;
27.03.2021;21:45;22:00;12.673;
27.03.2021;22:00;22:15;12.758;
27.03.2021;22:15;22:30;12.847;
27.03.2021;22:30;22:45;12.893;
27.03.2021;22:45;23:00;12.777;
27.03.2021;23:00;23:15;12.574;
27.03.2021;23:15;23:30;12.704;
27.03.2021;23:30;23:45;12.677;
27.03.2021;23:45;00:00;12.381;
28.03.2021;00:00;00:15;11.670;
28.03.2021;00:15;00:30;11.604;
28.03.2021;00:30;00:45;11.363;
28.03.2021;00:45;01:00;10.817;
28.03.2021;01:00;01:15;10.772;
28.03.2021;01:15;01:30;10.399;
28.03.2021;01:30;01:45;10.217;
28.03.2021;01:45;03:00;10.314;
28.03.2021;03:00;03:15;10.284;
28.03.2021;03:15;03:30;10.144;
28.03.2021;03:30;03:45;10.209;
28.03.2021;03:45;04:00;10.212;
28.03.2021;04:00;04:15;10.161;
28.03.2021;04:15;04:30;10.146;
28.03.2021;04:30;04:45;10.141;
28.03.2021;04:45;05:00;10.156;
28.03.2021;05:00;05:15;10.199;
28.03.2021;05:15;05:30;10.202;
28.03.2021;05:30;05:45;10.208;
28.03.2021;05:45;06:00;10.345;
28.03.2021;06:00;06:15;10.243;
28.03.2021;06:15;06:30;10.166;
28.03.2021;06:30;06:45;10.050;
28.03.2021;06:45;07:00;10.103;
28.03.2021;07:00;07:15;10.366;
28.03.2021;07:15;07:30;10.455;
28.03.2021;07:30;07:45;10.610;
28.03.2021;07:45;08:00;10.928;
28.03.2021;08:00;08:15;10.939;
28.03.2021;08:15;08:30;10.843;
28.03.2021;08:30;08:45;10.924;
28.03.2021;08:45;09:00;10.925;
28.03.2021;09:00;09:15;10.747;
28.03.2021;09:15;09:30;10.589;
28.03.2021;09:30;09:45;10.698;
28.03.2021;09:45;10:00;10.736;
28.03.2021;10:00;10:15;10.934;
28.03.2021;10:15;10:30;11.054;
28.03.2021;10:30;10:45;11.402;
28.03.2021;10:45;11:00;11.541;
28.03.2021;11:00;11:15;11.378;
28.03.2021;11:15;11:30;11.349;
28.03.2021;11:30;11:45;11.467;
28.03.2021;11:45;12:00;11.650;
28.03.2021;12:00;12:15;11.302;
28.03.2021;12:15;12:30;11.305;
28.03.2021;12:30;12:45;11.228;
28.03.2021;12:45;13:00;11.128;
28.03.2021;13:00;13:15;10.943;
28.03.2021;13:15;13:30;10.978;
28.03.2021;13:30;13:45;10.955;
28.03.2021;13:45;14:00;10.911;
28.03.2021;14:00;14:15;10.816;
28.03.2021;14:15;14:30;10.793;
28.03.2021;14:30;14:45;10.784;
28.03.2021;14:45;15:00;10.981;
28.03.2021;15:00;15:15;10.853;
28.03.2021;15:15;15:30;10.737;
28.03.2021;15:30;15:45;10.617;
28.03.2021;15:45;16:00;10.905;
28.03.2021;16:00;16:15;11.129;
28.03.2021;16:15;16:30;10.954;
28.03.2021;16:30;16:45;11.266;
28.03.2021;16:45;17:00;11.500;
28.03.2021;17:00;17:15;11.887;
28.03.2021;17:15;17:30;11.885;
28.03.2021;17:30;17:45;11.636;
28.03.2021;17:45;18:00;11.284;
28.03.2021;18:00;18:15;10.632;
28.03.2021;18:15;18:30;10.522;
28.03.2021;18:30;18:45;10.451;
28.03.2021;18:45;19:00;11.032;
28.03.2021;19:00;19:15;11.980;
28.03.2021;19:15;19:30;12.011;
28.03.2021;19:30;19:45;12.272;
28.03.2021;19:45;20:00;12.323;
28.03.2021;20:00;20:15;12.650;
28.03.2021;20:15;20:30;12.741;
28.03.2021;20:30;20:45;12.719;
28.03.2021;20:45;21:00;12.622;
28.03.2021;21:00;21:15;12.205;
28.03.2021;21:15;21:30;11.884;
28.03.2021;21:30;21:45;11.696;
28.03.2021;21:45;22:00;11.463;
28.03.2021;22:00;22:15;11.449;
28.03.2021;22:15;22:30;11.339;
28.03.2021;22:30;22:45;11.439;
28.03.2021;22:45;23:00;11.377;
28.03.2021;23:00;23:15;11.002;
28.03.2021;23:15;23:30;10.788;
28.03.2021;23:30;23:45;10.661;
28.03.2021;23:45;00:00;10.716;
29.03.2021;00:00;00:15;10.800;
29.03.2021;00:15;00:30;10.949;
29.03.2021;00:30;00:45;10.993;
29.03.2021;00:45;01:00;10.821;
29.03.2021;01:00;01:15;10.878;
29.03.2021;01:15;01:30;10.921;
29.03.2021;01:30;01:45;11.051;
29.03.2021;01:45;02:00;10.843;
29.03.2021;02:00;02:15;10.610;
29.03.2021;02:15;02:30;10.783;
29.03.2021;02:30;02:45;10.921;
29.03.2021;02:45;03:00;10.911;
29.03.2021;03:00;03:15;10.848;
29.03.2021;03:15;03:30;10.830;
29.03.2021;03:30;03:45;10.881;
29.03.2021;03:45;04:00;10.945;
29.03.2021;04:00;04:15;11.099;
29.03.2021;04:15;04:30;11.241;
29.03.2021;04:30;04:45;11.142;
29.03.2021;04:45;05:00;11.110;
29.03.2021;05:00;05:15;10.939;
29.03.2021;05:15;05:30;11.088;
29.03.2021;05:30;05:45;11.030;
29.03.2021;05:45;06:00;11.214;
29.03.2021;06:00;06:15;11.540;
29.03.2021;06:15;06:30;11.851;
29.03.2021;06:30;06:45;12.125;
29.03.2021;06:45;07:00;12.178;
29.03.2021;07:00;07:15;12.278;
29.03.2021;07:15;07:30;12.379;
29.03.2021;07:30;07:45;12.429;
29.03.2021;07:45;08:00;12.457;
29.03.2021;08:00;08:15;12.247;
29.03.2021;08:15;08:30;12.363;
29.03.2021;08:30;08:45;12.497;
29.03.2021;08:45;09:00;12.418;
29.03.2021;09:00;09:15;12.291;
29.03.2021;09:15;09:30;12.240;
29.03.2021;09:30;09:45;12.119;
29.03.2021;09:45;10:00;12.032;
29.03.2021;10:00;10:15;11.496;
29.03.2021;10:15;10:30;11.426;
29.03.2021;10:30;10:45;11.540;
29.03.2021;10:45;11:00;11.523;
29.03.2021;11:00;11:15;11.316;
29.03.2021;11:15;11:30;11.361;
29.03.2021;11:30;11:45;11.663;
29.03.2021;11:45;12:00;11.913;
29.03.2021;12:00;12:15;12.012;
29.03.2021;12:15;12:30;12.174;
29.03.2021;12:30;12:45;12.497;
29.03.2021;12:45;13:00;12.625;
29.03.2021;13:00;13:15;12.482;
29.03.2021;13:15;13:30;12.495;
29.03.2021;13:30;13:45;12.571;
29.03.2021;13:45;14:00;12.398;
29.03.2021;14:00;14:15;12.730;
29.03.2021;14:15;14:30;12.761;
29.03.2021;14:30;14:45;12.751;
29.03.2021;14:45;15:00;12.721;
29.03.2021;15:00;15:15;12.594;
29.03.2021;15:15;15:30;12.680;
29.03.2021;15:30;15:45;12.510;
29.03.2021;15:45;16:00;12.449;
29.03.2021;16:00;16:15;12.200;
29.03.2021;16:15;16:30;12.554;
29.03.2021;16:30;16:45;12.385;
29.03.2021;16:45;17:00;12.190;
29.03.2021;17:00;17:15;12.319;
29.03.2021;17:15;17:30;12.077;
29.03.2021;17:30;17:45;11.771;
29.03.2021;17:45;18:00;11.765;
29.03.2021;18:00;18:15;12.027;
29.03.2021;18:15;18:30;12.310;
29.03.2021;18:30;18:45;12.553;
29.03.2021;18:45;19:00;12.550;
29.03.2021;19:00;19:15;12.390;
29.03.2021;19:15;19:30;12.674;
29.03.2021;19:30;19:45;13.008;
29.03.2021;19:45;20:00;12.978;
29.03.2021;20:00;20:15;12.872;
29.03.2021;20:15;20:30;13.025;
29.03.2021;20:30;20:45;13.030;
29.03.2021;20:45;21:00;13.099;
29.03.2021;21:00;21:15;13.212;
29.03.2021;21:15;21:30;13.183;
29.03.2021;21:30;21:45;13.090;
29.03.2021;21:45;22:00;13.029;
29.03.2021;22:00;22:15;12.579;
29.03.2021;22:15;22:30;12.641;
29.03.2021;22:30;22:45;12.710;
29.03.2021;22:45;23:00;12.661;
29.03.2021;23:00;23:15;12.578;
29.03.2021;23:15;23:30;12.496;
29.03.2021;23:30;23:45;12.530;
29.03.2021;23:45;00:00;12.304;
30.03.2021;00:00;00:15;11.685;
30.03.2021;00:15;00:30;11.508;
30.03.2021;00:30;00:45;11.640;
30.03.2021;00:45;01:00;11.617;
30.03.2021;01:00;01:15;11.904;
30.03.2021;01:15;01:30;11.966;
30.03.2021;01:30;01:45;12.040;
30.03.2021;01:45;02:00;11.965;
30.03.2021;02:00;02:15;11.914;
30.03.2021;02:15;02:30;11.645;
30.03.2021;02:30;02:45;11.714;
30.03.2021;02:45;03:00;11.830;
30.03.2021;03:00;03:15;11.731;
30.03.2021;03:15;03:30;11.623;
30.03.2021;03:30;03:45;11.536;
30.03.2021;03:45;04:00;11.667;
30.03.2021;04:00;04:15;11.900;
30.03.2021;04:15;04:30;12.052;
30.03.2021;04:30;04:45;12.114;
30.03.2021;04:45;05:00;11.985;
30.03.2021;05:00;05:15;11.621;
30.03.2021;05:15;05:30;11.548;
30.03.2021;05:30;05:45;11.556;
30.03.2021;05:45;06:00;11.643;
30.03.2021;06:00;06:15;11.788;
30.03.2021;06:15;06:30;11.916;
30.03.2021;06:30;06:45;11.884;
30.03.2021;06:45;07:00;12.002;
30.03.2021;07:00;07:15;12.839;
30.03.2021;07:15;07:30;13.048;
30.03.2021;07:30;07:45;13.042;
30.03.2021;07:45;08:00;13.182;
30.03.2021;08:00;08:15;12.876;
30.03.2021;08:15;08:30;13.063;
30.03.2021;08:30;08:45;12.790;
30.03.2021;08:45;09:00;12.592;
30.03.2021;09:00;09:15;12.815;
30.03.2021;09:15;09:30;12.583;
30.03.2021;09:30;09:45;12.474;
30.03.2021;09:45;10:00;12.263;
30.03.2021;10:00;10:15;12.306;
30.03.2021;10:15;10:30;12.117;
30.03.2021;10:30;10:45;12.265;
30.03.2021;10:45;11:00;12.410;
30.03.2021;11:00;11:15;12.696;
30.03.2021;11:15;11:30;12.681;
30.03.2021;11:30;11:45;12.721;
30.03.2021;11:45;12:00;12.839;
30.03.2021;12:00;12:15;12.668;
30.03.2021;12:15;12:30;12.630;
30.03.2021;12:30;12:45;12.817;
30.03.2021;12:45;13:00;12.657;
30.03.2021;13:00;13:15;12.455;
30.03.2021;13:15;13:30;12.324;
30.03.2021;13:30;13:45;12.436;
30.03.2021;13:45;14:00;12.452;
30.03.2021;14:00;14:15;12.477;
30.03.2021;14:15;14:30;12.353;
30.03.2021;14:30;14:45;12.289;
30.03.2021;14:45;15:00;12.080;
30.03.2021;15:00;15:15;12.147;
30.03.2021;15:15;15:30;11.857;
30.03.2021;15:30;15:45;11.689;
30.03.2021;15:45;16:00;11.718;
30.03.2021;16:00;16:15;11.242;
30.03.2021;16:15;16:30;11.090;
30.03.2021;16:30;16:45;10.705;
30.03.2021;16:45;17:00;10.703;
30.03.2021;17:00;17:15;10.374;
30.03.2021;17:15;17:30;10.241;
30.03.2021;17:30;17:45;10.031;
30.03.2021;17:45;18:00;10.165;
30.03.2021;18:00;18:15;10.571;
30.03.2021;18:15;18:30;10.692;
30.03.2021;18:30;18:45;10.883;
30.03.2021;18:45;19:00;10.896;
30.03.2021;19:00;19:15;10.817;
30.03.2021;19:15;19:30;10.995;
30.03.2021;19:30;19:45;11.129;
30.03.2021;19:45;20:00;11.209;
30.03.2021;20:00;20:15;11.256;
30.03.2021;20:15;20:30;11.218;
30.03.2021;20:30;20:45;11.130;
30.03.2021;20:45;21:00;11.051;
30.03.2021;21:00;21:15;11.016;
30.03.2021;21:15;21:30;11.032;
30.03.2021;21:30;21:45;10.925;
30.03.2021;21:45;22:00;10.707;
30.03.2021;22:00;22:15;10.568;
30.03.2021;22:15;22:30;10.490;
30.03.2021;22:30;22:45;10.490;
30.03.2021;22:45;23:00;10.339;
30.03.2021;23:00;23:15;10.034;
30.03.2021;23:15;23:30;10.108;
30.03.2021;23:30;23:45;10.077;
30.03.2021;23:45;00:00;10.017;
31.03.2021;00:00;00:15;10.010;
31.03.2021;00:15;00:30;10.079;
31.03.2021;00:30;00:45;10.072;
31.03.2021;00:45;01:00;10.145;
31.03.2021;01:00;01:15;10.073;
31.03.2021;01:15;01:30;10.105;
31.03.2021;01:30;01:45;10.047;
31.03.2021;01:45;02:00;9.879;
31.03.2021;02:00;02:15;9.712;
31.03.2021;02:15;02:30;9.747;
31.03.2021;02:30;02:45;9.700;
31.03.2021;02:45;03:00;9.748;
31.03.2021;03:00;03:15;10.025;
31.03.2021;03:15;03:30;10.130;
31.03.2021;03:30;03:45;10.110;
31.03.2021;03:45;04:00;10.127;
31.03.2021;04:00;04:15;10.118;
31.03.2021;04:15;04:30;10.192;
31.03.2021;04:30;04:45;10.149;
31.03.2021;04:45;05:00;10.163;
31.03.2021;05:00;05:15;9.773;
31.03.2021;05:15;05:30;9.628;
31.03.2021;05:30;05:45;9.616;
31.03.2021;05:45;06:00;9.754;
31.03.2021;06:00;06:15;10.178;
31.03.2021;06:15;06:30;10.460;
31.03.2021;06:30;06:45;10.509;
31.03.2021;06:45;07:00;10.523;
31.03.2021;07:00;07:15;10.411;
31.03.2021;07:15;07:30;10.407;
31.03.2021;07:30;07:45;10.431;
31.03.2021;07:45;08:00;10.374;
31.03.2021;08:00;08:15;9.951;
31.03.2021;08:15;08:30;9.939;
31.03.2021;08:30;08:45;9.947;
31.03.2021;08:45;09:00;10.006;
31.03.2021;09:00;09:15;10.078;
31.03.2021;09:15;09:30;10.166;
31.03.2021;09:30;09:45;10.353;
31.03.2021;09:45;10:00;10.482;
31.03.2021;10:00;10:15;10.717;
31.03.2021;10:15;10:30;10.562;
31.03.2021;10:30;10:45;10.562;
31.03.2021;10:45;11:00;10.642;
31.03.2021;11:00;11:15;10.625;
31.03.2021;11:15;11:30;10.634;
31.03.2021;11:30;11:45;10.682;
31.03.2021;11:45;12:00;10.764;
31.03.2021;12:00;12:15;10.746;
31.03.2021;12:15;12:30;10.804;
31.03.2021;12:30;12:45;10.941;
31.03.2021;12:45;13:00;10.879;
31.03.2021;13:00;13:15;10.677;
31.03.2021;13:15;13:30;10.624;
31.03.2021;13:30;13:45;10.661;
31.03.2021;13:45;14:00;10.515;
31.03.2021;14:00;14:15;10.280;
31.03.2021;14:15;14:30;10.160;
31.03.2021;14:30;14:45;10.114;
31.03.2021;14:45;15:00;9.957;
31.03.2021;15:00;15:15;9.905;
31.03.2021;15:15;15:30;9.884;
31.03.2021;15:30;15:45;9.695;
31.03.2021;15:45;16:00;9.586;
31.03.2021;16:00;16:15;9.726;
31.03.2021;16:15;16:30;9.601;
31.03.2021;16:30;16:45;9.560;
31.03.2021;16:45;17:00;9.373;
31.03.2021;17:00;17:15;8.946;
31.03.2021;17:15;17:30;8.870;
31.03.2021;17:30;17:45;8.946;
31.03.2021;17:45;18:00;9.300;
31.03.2021;18:00;18:15;9.322;
31.03.2021;18:15;18:30;9.585;
31.03.2021;18:30;18:45;9.709;
31.03.2021;18:45;19:00;9.808;
31.03.2021;19:00;19:15;9.782;
31.03.2021;19:15;19:30;10.109;
31.03.2021;19:30;19:45;10.259;
31.03.2021;19:45;20:00;10.293;
31.03.2021;20:00;20:15;10.136;
31.03.2021;20:15;20:30;10.181;
31.03.2021;20:30;20:45;10.127;
31.03.2021;20:45;21:00;10.006;
31.03.2021;21:00;21:15;10.121;
31.03.2021;21:15;21:30;10.194;
31.03.2021;21:30;21:45;10.036;
31.03.2021;21:45;22:00;9.893;
31.03.2021;22:00;22:15;9.640;
31.03.2021;22:15;22:30;9.509;
31.03.2021;22:30;22:45;9.612;
31.03.2021;22:45;23:00;9.231;
31.03.2021;23:00;23:15;9.074;
31.03.2021;23:15;23:30;8.815;
31.03.2021;23:30;23:45;8.810;
31.03.2021;23:45;00:00;8.902;
01.04.2021;00:00;00:15;8.932;
01.04.2021;00:15;00:30;9.204;
01.04.2021;00:30;00:45;9.351;
01.04.2021;00:45;01:00;9.333;
01.04.2021;01:00;01:15;9.248;
01.04.2021;01:15;01:30;9.209;
01.04.2021;01:30;01:45;9.170;
01.04.2021;01:45;02:00;9.232;
01.04.2021;02:00;02:15;9.202;
01.04.2021;02:15;02:30;9.266;
01.04.2021;02:30;02:45;9.455;
01.04.2021;02:45;03:00;9.713;
01.04.2021;03:00;03:15;10.187;
01.04.2021;03:15;03:30;10.297;
01.04.2021;03:30;03:45;10.427;
01.04.2021;03:45;04:00;10.699;
01.04.2021;04:00;04:15;10.800;
01.04.2021;04:15;04:30;10.786;
01.04.2021;04:30;04:45;10.906;
01.04.2021;04:45;05:00;11.105;
01.04.2021;05:00;05:15;10.859;
01.04.2021;05:15;05:30;10.727;
01.04.2021;05:30;05:45;10.777;
01.04.2021;05:45;06:00;10.955;
01.04.2021;06:00;06:15;10.749;
01.04.2021;06:15;06:30;10.585;
01.04.2021;06:30;06:45;10.817;
01.04.2021;06:45;07:00;10.933;
01.04.2021;07:00;07:15;11.141;
01.04.2021;07:15;07:30;11.135;
01.04.2021;07:30;07:45;10.965;
01.04.2021;07:45;08:00;10.970;
01.04.2021;08:00;08:15;10.885;
01.04.2021;08:15;08:30;11.005;
01.04.2021;08:30;08:45;10.962;
01.04.2021;08:45;09:00;10.847;
01.04.2021;09:00;09:15;11.044;
01.04.2021;09:15;09:30;10.809;
01.04.2021;09:30;09:45;10.706;
01.04.2021;09:45;10:00;10.617;
01.04.2021;10:00;10:15;10.347;
01.04.2021;10:15;10:30;10.439;
01.04.2021;10:30;10:45;10.453;
01.04.2021;10:45;11:00;10.476;
01.04.2021;11:00;11:15;10.710;
01.04.2021;11:15;11:30;10.682;
01.04.2021;11:30;11:45;10.609;
01.04.2021;11:45;12:00;10.445;
01.04.2021;12:00;12:15;10.467;
01.04.2021;12:15;12:30;10.401;
01.04.2021;12:30;12:45;10.472;
01.04.2021;12:45;13:00;10.349;
01.04.2021;13:00;13:15;10.122;
01.04.2021;13:15;13:30;10.110;
01.04.2021;13:30;13:45;10.351;
01.04.2021;13:45;14:00;10.329;
01.04.2021;14:00;14:15;10.102;
01.04.2021;14:15;14:30;10.120;
01.04.2021;14:30;14:45;10.375;
01.04.2021;14:45;15:00;10.347;
01.04.2021;15:00;15:15;10.513;
01.04.2021;15:15;15:30;10.897;
01.04.2021;15:30;15:45;11.133;
01.04.2021;15:45;16:00;11.565;
01.04.2021;16:00;16:15;11.607;
01.04.2021;16:15;16:30;11.929;
01.04.2021;16:30;16:45;11.937;
01.04.2021;16:45;17:00;12.239;
01.04.2021;17:00;17:15;12.355;
01.04.2021;17:15;17:30;12.560;
01.04.2021;17:30;17:45;12.685;
01.04.2021;17:45;18:00;12.559;
01.04.2021;18:00;18:15;13.107;
01.04.2021;18:15;18:30;12.782;
01.04.2021;18:30;18:45;12.521;
01.04.2021;18:45;19:00;12.349;
01.04.2021;19:00;19:15;12.406;
01.04.2021;19:15;19:30;12.292;
01.04.2021;19:30;19:45;12.164;
01.04.2021;19:45;20:00;12.072;
01.04.2021;20:00;20:15;11.829;
01.04.2021;20:15;20:30;11.947;
01.04.2021;20:30;20:45;12.039;
01.04.2021;20:45;21:00;12.038;
01.04.2021;21:00;21:15;12.115;
01.04.2021;21:15;21:30;12.012;
01.04.2021;21:30;21:45;11.892;
01.04.2021;21:45;22:00;11.880;
01.04.2021;22:00;22:15;11.167;
01.04.2021;22:15;22:30;10.936;
01.04.2021;22:30;22:45;10.882;
01.04.2021;22:45;23:00;10.725;
01.04.2021;23:00;23:15;10.538;
01.04.2021;23:15;23:30;10.226;
01.04.2021;23:30;23:45;10.042;
01.04.2021;23:45;00:00;10.029;
02.04.2021;00:00;00:15;10.058;
02.04.2021;00:15;00:30;10.149;
02.04.2021;00:30;00:45;10.146;
02.04.2021;00:45;01:00;10.016;
02.04.2021;01:00;01:15;9.491;
02.04.2021;01:15;01:30;9.263;
02.04.2021;01:30;01:45;9.220;
02.04.2021;01:45;02:00;9.085;
02.04.2021;02:00;02:15;9.123;
02.04.2021;02:15;02:30;9.162;
02.04.2021;02:30;02:45;9.144;
02.04.2021;02:45;03:00;8.818;
02.04.2021;03:00;03:15;8.514;
02.04.2021;03:15;03:30;8.385;
02.04.2021;03:30;03:45;8.339;
02.04.2021;03:45;04:00;8.272;
02.04.2021;04:00;04:15;8.392;
02.04.2021;04:15;04:30;8.321;
02.04.2021;04:30;04:45;8.375;
02.04.2021;04:45;05:00;8.612;
02.04.2021;05:00;05:15;9.022;
02.04.2021;05:15;05:30;9.190;
02.04.2021;05:30;05:45;9.262;
02.04.2021;05:45;06:00;9.234;
02.04.2021;06:00;06:15;9.406;
02.04.2021;06:15;06:30;9.460;
02.04.2021;06:30;06:45;9.565;
02.04.2021;06:45;07:00;9.500;
02.04.2021;07:00;07:15;9.508;
02.04.2021;07:15;07:30;9.510;
02.04.2021;07:30;07:45;9.668;
02.04.2021;07:45;08:00;9.693;
02.04.2021;08:00;08:15;9.947;
02.04.2021;08:15;08:30;9.856;
02.04.2021;08:30;08:45;10.036;
02.04.2021;08:45;09:00;9.750;
02.04.2021;09:00;09:15;10.100;
02.04.2021;09:15;09:30;10.425;
02.04.2021;09:30;09:45;10.595;
02.04.2021;09:45;10:00;10.590;
02.04.2021;10:00;10:15;10.195;
02.04.2021;10:15;10:30;10.278;
02.04.2021;10:30;10:45;10.657;
02.04.2021;10:45;11:00;10.720;
02.04.2021;11:00;11:15;10.530;
02.04.2021;11:15;11:30;10.652;
02.04.2021;11:30;11:45;10.847;
02.04.2021;11:45;12:00;10.974;
02.04.2021;12:00;12:15;11.342;
02.04.2021;12:15;12:30;11.370;
02.04.2021;12:30;12:45;11.390;
02.04.2021;12:45;13:00;11.370;
02.04.2021;13:00;13:15;11.144;
02.04.2021;13:15;13:30;10.951;
02.04.2021;13:30;13:45;10.939;
02.04.2021;13:45;14:00;11.124;
02.04.2021;14:00;14:15;11.137;
02.04.2021;14:15;14:30;11.390;
02.04.2021;14:30;14:45;11.505;
02.04.2021;14:45;15:00;11.623;
02.04.2021;15:00;15:15;11.773;
02.04.2021;15:15;15:30;11.735;
02.04.2021;15:30;15:45;11.672;
02.04.2021;15:45;16:00;11.663;
02.04.2021;16:00;16:15;11.582;
02.04.2021;16:15;16:30;11.168;
02.04.2021;16:30;16:45;10.784;
02.04.2021;16:45;17:00;10.482;
02.04.2021;17:00;17:15;10.625;
02.04.2021;17:15;17:30;10.656;
02.04.2021;17:30;17:45;10.331;
02.04.2021;17:45;18:00;10.158;
02.04.2021;18:00;18:15;10.504;
02.04.2021;18:15;18:30;10.897;
02.04.2021;18:30;18:45;10.940;
02.04.2021;18:45;19:00;10.863;
02.04.2021;19:00;19:15;12.027;
02.04.2021;19:15;19:30;12.053;
02.04.2021;19:30;19:45;11.671;
02.04.2021;19:45;20:00;11.617;
02.04.2021;20:00;20:15;11.498;
02.04.2021;20:15;20:30;11.552;
02.04.2021;20:30;20:45;11.358;
02.04.2021;20:45;21:00;11.143;
02.04.2021;21:00;21:15;11.065;
02.04.2021;21:15;21:30;10.990;
02.04.2021;21:30;21:45;10.800;
02.04.2021;21:45;22:00;10.773;
02.04.2021;22:00;22:15;10.507;
02.04.2021;22:15;22:30;10.229;
02.04.2021;22:30;22:45;10.206;
02.04.2021;22:45;23:00;10.085;
02.04.2021;23:00;23:15;10.164;
02.04.2021;23:15;23:30;9.972;
02.04.2021;23:30;23:45;10.049;
02.04.2021;23:45;00:00;10.151;
03.04.2021;00:00;00:15;9.986;
03.04.2021;00:15;00:30;9.933;
03.04.2021;00:30;00:45;9.811;
03.04.2021;00:45;01:00;9.365;
03.04.2021;01:00;01:15;9.048;
03.04.2021;01:15;01:30;8.769;
03.04.2021;01:30;01:45;8.648;
03.04.2021;01:45;02:00;8.466;
03.04.2021;02:00;02:15;8.359;
03.04.2021;02:15;02:30;8.299;
03.04.2021;02:30;02:45;8.149;
03.04.2021;02:45;03:00;8.086;
03.04.2021;03:00;03:15;8.182;
03.04.2021;03:15;03:30;8.407;
03.04.2021;03:30;03:45;8.463;
03.04.2021;03:45;04:00;8.285;
03.04.2021;04:00;04:15;8.210;
03.04.2021;04:15;04:30;8.142;
03.04.2021;04:30;04:45;8.132;
03.04.2021;04:45;05:00;8.135;
03.04.2021;05:00;05:15;8.027;
03.04.2021;05:15;05:30;7.975;
03.04.2021;05:30;05:45;8.192;
03.04.2021;05:45;06:00;8.243;
03.04.2021;06:00;06:15;8.296;
03.04.2021;06:15;06:30;8.489;
03.04.2021;06:30;06:45;8.645;
03.04.2021;06:45;07:00;8.707;
03.04.2021;07:00;07:15;9.318;
03.04.2021;07:15;07:30;9.470;
03.04.2021;07:30;07:45;9.373;
